geoid,Data File Year,STATE,STATEA,COUNTY,County_Code,CensusTractCode,BlockGroupCode,Estimates: Area Name,Total_Population,White_pop,Black_pop, AmericanIndian_pop,Asian_pop,PacificIslander_pop,OtherRace_pop,EduTotal,Edu_8thGrade,Edu_HighSchoolOrGED,Edu_AssociateDegree,Edu_BachelorDegree,Edu_MasterDegree,Edu_ProfDegree,Edu_DoctorateDegree,Median_HH_Income,PerCapita_Income,Workers_Total,Worked_past_year,Worked_FT_past_year,Did_Not_Work
17003100312002,2006-2010,Illinois,17,Cook County,31,31200,2,"Block Group 2, Census Tract 312, Cook County, Illinois",2115,456,718,0,643,0,162,1253,57,313,47,104,37,12,0,14628,7433,1404,708,389,696
17003100312003,2006-2010,Illinois,17,Cook County,31,31200,3,"Block Group 3, Census Tract 312, Cook County, Illinois",870,260,483,0,100,0,13,784,49,312,13,114,40,26,0,11288,17638,747,438,285,309
17003100312004,2006-2010,Illinois,17,Cook County,31,31200,4,"Block Group 4, Census Tract 312, Cook County, Illinois",1667,781,512,12,219,0,48,1350,106,475,48,219,149,18,0,23763,21267,1417,1062,871,355
17003100313001,2006-2010,Illinois,17,Cook County,31,31300,1,"Block Group 1, Census Tract 313, Cook County, Illinois",1142,949,117,0,30,0,23,964,32,274,14,83,246,27,13,40824,30744,803,663,527,140
17003100313002,2006-2010,Illinois,17,Cook County,31,31300,2,"Block Group 2, Census Tract 313, Cook County, Illinois",1171,817,62,0,255,0,0,969,23,95,180,306,123,63,48,52135,40591,1029,914,796,115
17003100313003,2006-2010,Illinois,17,Cook County,31,31300,3,"Block Group 3, Census Tract 313, Cook County, Illinois",992,284,186,9,470,0,0,713,30,245,0,67,66,0,0,16991,8741,714,167,119,547
17003100313004,2006-2010,Illinois,17,Cook County,31,31300,4,"Block Group 4, Census Tract 313, Cook County, Illinois",2217,875,718,1,488,0,75,1880,70,426,173,520,180,24,8,25930,25746,1372,1078,840,294
17003100313005,2006-2010,Illinois,17,Cook County,31,31300,5,"Block Group 5, Census Tract 313, Cook County, Illinois",1138,544,180,0,360,0,54,971,0,86,50,275,184,131,26,32586,34050,928,741,636,187
17003100314001,2006-2010,Illinois,17,Cook County,31,31400,1,"Block Group 1, Census Tract 314, Cook County, Illinois",1146,999,69,0,0,0,78,1097,14,79,74,456,199,116,17,51195,67405,842,798,634,44
17003100314002,2006-2010,Illinois,17,Cook County,31,31400,2,"Block Group 2, Census Tract 314, Cook County, Illinois",768,595,46,13,92,0,0,662,12,23,64,288,117,0,50,60852,52233,592,459,384,133
17003100314003,2006-2010,Illinois,17,Cook County,31,31400,3,"Block Group 3, Census Tract 314, Cook County, Illinois",932,755,42,0,135,0,0,779,42,23,18,307,211,38,42,57448,52285,751,699,602,52
17003100314004,2006-2010,Illinois,17,Cook County,31,31400,4,"Block Group 4, Census Tract 314, Cook County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
17003100314005,2006-2010,Illinois,17,Cook County,31,31400,5,"Block Group 5, Census Tract 314, Cook County, Illinois",1453,1095,138,0,129,0,32,1124,24,16,0,564,224,148,49,77083,53403,1234,1129,878,105
17003100314006,2006-2010,Illinois,17,Cook County,31,31400,6,"Block Group 6, Census Tract 314, Cook County, Illinois",650,435,55,0,71,0,60,638,25,72,8,193,165,0,18,53125,36211,387,328,317,59
17003100315011,2006-2010,Illinois,17,Cook County,31,31501,1,"Block Group 1, Census Tract 315.01, Cook County, Illinois",915,345,204,0,160,0,206,735,86,185,33,111,21,0,0,17115,14820,571,331,269,240
17003100315012,2006-2010,Illinois,17,Cook County,31,31501,2,"Block Group 2, Census Tract 315.01, Cook County, Illinois",2354,702,793,0,523,0,297,1837,69,721,179,197,228,67,17,18665,18252,1743,1274,863,469
17003100315013,2006-2010,Illinois,17,Cook County,31,31501,3,"Block Group 3, Census Tract 315.01, Cook County, Illinois",1332,426,404,0,440,0,24,912,11,183,27,196,79,17,0,31734,15617,1020,725,440,295
17003100315021,2006-2010,Illinois,17,Cook County,31,31502,1,"Block Group 1, Census Tract 315.02, Cook County, Illinois",1921,1200,462,18,36,0,196,1181,29,280,0,357,127,26,33,34783,26315,1533,1413,1161,120
17003100315022,2006-2010,Illinois,17,Cook County,31,31502,2,"Block Group 2, Census Tract 315.02, Cook County, Illinois",1168,383,532,0,169,0,38,780,17,164,30,317,33,25,27,26929,21169,778,550,433,228
17003100315023,2006-2010,Illinois,17,Cook County,31,31502,3,"Block Group 3, Census Tract 315.02, Cook County, Illinois",1997,543,1293,11,132,0,18,1553,32,357,191,241,55,0,8,14630,14875,1545,919,666,626
17003100317001,2006-2010,Illinois,17,Cook County,31,31700,1,"Block Group 1, Census Tract 317, Cook County, Illinois",2167,1031,355,0,53,0,728,1695,117,583,43,337,142,56,37,44779,31272,1776,1385,1175,391
17003100317002,2006-2010,Illinois,17,Cook County,31,31700,2,"Block Group 2, Census Tract 317, Cook County, Illinois",1515,1049,102,0,218,0,146,1127,0,190,9,445,209,0,35,53750,40346,1277,1113,901,164
17003100317003,2006-2010,Illinois,17,Cook County,31,31700,3,"Block Group 3, Census Tract 317, Cook County, Illinois",1456,826,512,0,97,0,21,1323,15,225,0,507,98,29,46,36037,35520,1284,932,788,352
17003100317004,2006-2010,Illinois,17,Cook County,31,31700,4,"Block Group 4, Census Tract 317, Cook County, Illinois",1790,1235,376,0,179,0,0,1156,17,142,40,383,197,48,15,55859,29023,1209,980,830,229
17003100318001,2006-2010,Illinois,17,Cook County,31,31800,1,"Block Group 1, Census Tract 318, Cook County, Illinois",1816,1595,38,13,138,0,32,1528,11,114,41,523,356,150,63,54333,43568,1512,1309,1123,203
17003100319001,2006-2010,Illinois,17,Cook County,31,31900,1,"Block Group 1, Census Tract 319, Cook County, Illinois",1030,730,133,0,112,0,55,845,0,124,57,258,124,56,0,65885,53194,917,748,602,169
17003100319002,2006-2010,Illinois,17,Cook County,31,31900,2,"Block Group 2, Census Tract 319, Cook County, Illinois",1269,908,91,0,69,0,103,980,8,196,0,384,180,9,28,56813,46716,1006,899,740,107
17003100321001,2006-2010,Illinois,17,Cook County,31,32100,1,"Block Group 1, Census Tract 321, Cook County, Illinois",1463,985,183,0,105,0,80,1219,39,194,81,333,125,73,46,38554,37263,1229,960,733,269
17003100321002,2006-2010,Illinois,17,Cook County,31,32100,2,"Block Group 2, Census Tract 321, Cook County, Illinois",1276,938,146,0,133,0,42,1017,60,76,98,463,110,51,16,36156,33319,973,803,585,170
17003100321003,2006-2010,Illinois,17,Cook County,31,32100,3,"Block Group 3, Census Tract 321, Cook County, Illinois",1981,1252,181,0,135,0,413,1655,0,220,111,616,305,79,0,47644,39040,1681,1376,1182,305
17003100321004,2006-2010,Illinois,17,Cook County,31,32100,4,"Block Group 4, Census Tract 321, Cook County, Illinois",1508,773,440,0,119,0,147,833,38,170,67,216,73,47,0,39540,26096,1225,1078,877,147
17003100321005,2006-2010,Illinois,17,Cook County,31,32100,5,"Block Group 5, Census Tract 321, Cook County, Illinois",838,758,56,0,14,0,10,641,30,93,0,217,150,53,26,71375,50408,758,730,580,28
17003100401001,2006-2010,Illinois,17,Cook County,31,40100,1,"Block Group 1, Census Tract 401, Cook County, Illinois",1545,936,154,9,197,0,207,1241,68,314,50,385,115,7,0,54881,26335,1175,776,646,399
17003100401002,2006-2010,Illinois,17,Cook County,31,40100,2,"Block Group 2, Census Tract 401, Cook County, Illinois",1688,1285,41,94,42,0,182,1155,0,233,23,430,147,11,39,70645,33836,1294,1128,881,166
17003100401003,2006-2010,Illinois,17,Cook County,31,40100,3,"Block Group 3, Census Tract 401, Cook County, Illinois",907,718,0,11,87,0,82,658,15,102,44,194,38,37,0,80455,43019,650,505,408,145
17003100402011,2006-2010,Illinois,17,Cook County,31,40201,1,"Block Group 1, Census Tract 402.01, Cook County, Illinois",906,711,0,0,0,0,90,698,26,156,62,88,109,0,0,40714,31155,719,543,453,176
17003100402012,2006-2010,Illinois,17,Cook County,31,40201,2,"Block Group 2, Census Tract 402.01, Cook County, Illinois",1806,839,64,0,630,0,231,1254,32,203,43,411,182,0,0,46500,21585,1157,969,848,188
17003100402013,2006-2010,Illinois,17,Cook County,31,40201,3,"Block Group 3, Census Tract 402.01, Cook County, Illinois",1068,904,0,0,0,0,97,784,51,53,0,377,136,34,0,53934,30101,865,821,633,44
17003100402014,2006-2010,Illinois,17,Cook County,31,40201,4,"Block Group 4, Census Tract 402.01, Cook County, Illinois",2029,1494,71,79,87,0,257,1497,28,354,52,438,253,30,0,62545,37170,1569,1394,1167,175
17003100402021,2006-2010,Illinois,17,Cook County,31,40202,1,"Block Group 1, Census Tract 402.02, Cook County, Illinois",932,416,170,0,333,0,13,600,0,153,0,223,77,0,24,41100,22811,630,545,380,85
17003100402022,2006-2010,Illinois,17,Cook County,31,40202,2,"Block Group 2, Census Tract 402.02, Cook County, Illinois",2756,1165,367,0,888,0,336,1991,96,476,175,471,46,30,0,49733,23213,1912,1550,1198,362
17003100402023,2006-2010,Illinois,17,Cook County,31,40202,3,"Block Group 3, Census Tract 402.02, Cook County, Illinois",1667,1128,85,0,454,0,0,1254,54,192,161,374,86,12,22,52905,25762,1227,1119,897,108
17003100402024,2006-2010,Illinois,17,Cook County,31,40202,4,"Block Group 4, Census Tract 402.02, Cook County, Illinois",1368,934,60,0,235,0,139,1074,38,224,53,314,134,0,0,42724,26156,1009,799,612,210
17003100403001,2006-2010,Illinois,17,Cook County,31,40300,1,"Block Group 1, Census Tract 403, Cook County, Illinois",1089,674,62,0,346,0,1,768,0,136,11,240,159,43,0,78304,36766,565,400,325,165
17003100403002,2006-2010,Illinois,17,Cook County,31,40300,2,"Block Group 2, Census Tract 403, Cook County, Illinois",924,260,124,0,385,0,133,623,0,137,22,166,52,27,0,32875,20567,597,401,308,196
17003100403003,2006-2010,Illinois,17,Cook County,31,40300,3,"Block Group 3, Census Tract 403, Cook County, Illinois",585,405,46,0,72,0,44,451,11,67,24,144,82,19,5,89125,43416,463,410,319,53
17003100404011,2006-2010,Illinois,17,Cook County,31,40401,1,"Block Group 1, Census Tract 404.01, Cook County, Illinois",813,550,0,0,79,0,184,615,0,119,13,184,73,0,0,71136,31018,524,408,336,116
17003100404012,2006-2010,Illinois,17,Cook County,31,40401,2,"Block Group 2, Census Tract 404.01, Cook County, Illinois",439,428,0,11,0,0,0,331,13,66,16,63,52,66,0,72750,49607,317,301,278,16
17003100404013,2006-2010,Illinois,17,Cook County,31,40401,3,"Block Group 3, Census Tract 404.01, Cook County, Illinois",494,229,0,0,78,20,133,442,18,62,5,112,64,0,0,71076,43084,329,285,271,44
17003100404014,2006-2010,Illinois,17,Cook County,31,40401,4,"Block Group 4, Census Tract 404.01, Cook County, Illinois",1014,824,89,0,60,0,13,832,24,61,17,393,128,75,0,59688,44144,764,687,501,77
17003100404021,2006-2010,Illinois,17,Cook County,31,40402,1,"Block Group 1, Census Tract 404.02, Cook County, Illinois",594,594,0,0,0,0,0,453,0,15,0,331,65,14,0,75536,76656,488,473,358,15
17003100404022,2006-2010,Illinois,17,Cook County,31,40402,2,"Block Group 2, Census Tract 404.02, Cook County, Illinois",683,545,63,0,51,0,0,526,14,55,82,228,66,14,43,50676,35230,555,514,487,41
17003100404023,2006-2010,Illinois,17,Cook County,31,40402,3,"Block Group 3, Census Tract 404.02, Cook County, Illinois",1271,1146,19,0,39,0,67,1005,0,100,38,293,287,44,54,61055,44377,974,948,750,26
17003100404024,2006-2010,Illinois,17,Cook County,31,40402,4,"Block Group 4, Census Tract 404.02, Cook County, Illinois",852,808,0,0,27,0,0,564,0,44,0,207,75,13,30,57955,29822,578,496,397,82
17003100404025,2006-2010,Illinois,17,Cook County,31,40402,5,"Block Group 5, Census Tract 404.02, Cook County, Illinois",1387,886,113,0,26,159,177,1175,0,0,69,493,398,0,88,78558,50013,1253,1253,1139,0
17003100406001,2006-2010,Illinois,17,Cook County,31,40600,1,"Block Group 1, Census Tract 406, Cook County, Illinois",644,418,0,0,71,0,112,462,0,32,41,220,44,30,0,72250,44739,546,533,433,13
17003100406002,2006-2010,Illinois,17,Cook County,31,40600,2,"Block Group 2, Census Tract 406, Cook County, Illinois",1270,801,18,8,57,0,375,854,0,157,38,302,175,69,0,54167,37457,979,909,740,70
17003100406003,2006-2010,Illinois,17,Cook County,31,40600,3,"Block Group 3, Census Tract 406, Cook County, Illinois",769,555,16,0,0,0,186,574,0,89,9,226,113,21,37,68625,47207,592,514,445,78
17003100407001,2006-2010,Illinois,17,Cook County,31,40700,1,"Block Group 1, Census Tract 407, Cook County, Illinois",898,862,0,0,20,0,0,724,8,100,28,227,145,7,8,53906,32480,755,668,556,87
17003100407002,2006-2010,Illinois,17,Cook County,31,40700,2,"Block Group 2, Census Tract 407, Cook County, Illinois",946,616,0,0,171,0,121,752,0,10,24,274,252,35,0,75000,48240,806,723,604,83
17003100407003,2006-2010,Illinois,17,Cook County,31,40700,3,"Block Group 3, Census Tract 407, Cook County, Illinois",860,651,20,0,0,0,169,695,39,94,11,197,100,18,40,57188,33227,716,516,412,200
17003100407004,2006-2010,Illinois,17,Cook County,31,40700,4,"Block Group 4, Census Tract 407, Cook County, Illinois",514,388,77,0,16,0,27,449,8,64,43,138,74,35,8,33636,41214,422,372,259,50
17003100408001,2006-2010,Illinois,17,Cook County,31,40800,1,"Block Group 1, Census Tract 408, Cook County, Illinois",870,642,6,0,37,0,152,701,8,112,25,140,97,17,50,67768,33911,775,657,522,118
17003100408002,2006-2010,Illinois,17,Cook County,31,40800,2,"Block Group 2, Census Tract 408, Cook County, Illinois",768,575,40,0,56,0,50,572,8,46,31,212,108,21,0,71806,37880,513,416,359,97
17003100409001,2006-2010,Illinois,17,Cook County,31,40900,1,"Block Group 1, Census Tract 409, Cook County, Illinois",1372,1133,9,0,30,0,126,1096,27,159,35,380,216,53,0,53929,42348,1035,927,752,108
17003100409002,2006-2010,Illinois,17,Cook County,31,40900,2,"Block Group 2, Census Tract 409, Cook County, Illinois",487,456,0,0,31,0,0,412,0,62,8,97,182,9,0,61591,45954,427,392,345,35
17003100501001,2006-2010,Illinois,17,Cook County,31,50100,1,"Block Group 1, Census Tract 501, Cook County, Illinois",970,769,50,0,119,0,0,723,0,84,8,341,122,48,9,81528,43546,702,654,586,48
17003100501002,2006-2010,Illinois,17,Cook County,31,50100,2,"Block Group 2, Census Tract 501, Cook County, Illinois",1286,1197,9,0,45,0,35,1027,24,42,27,508,175,34,0,62097,54511,1064,989,873,75
17003100502001,2006-2010,Illinois,17,Cook County,31,50200,1,"Block Group 1, Census Tract 502, Cook County, Illinois",885,562,35,0,83,0,205,680,0,56,15,277,133,8,35,51711,45460,601,520,459,81
17003100502002,2006-2010,Illinois,17,Cook County,31,50200,2,"Block Group 2, Census Tract 502, Cook County, Illinois",2003,1652,0,0,215,0,96,1526,13,242,13,499,286,71,49,65587,49344,1488,1250,1066,238
17003100502003,2006-2010,Illinois,17,Cook County,31,50200,3,"Block Group 3, Census Tract 502, Cook County, Illinois",1654,1083,67,0,101,0,389,1254,0,237,25,442,133,77,91,62285,43451,1178,922,811,256
17003100503001,2006-2010,Illinois,17,Cook County,31,50300,1,"Block Group 1, Census Tract 503, Cook County, Illinois",980,806,0,45,85,0,0,729,0,250,81,233,102,4,0,77708,42457,737,541,456,196
17003100503002,2006-2010,Illinois,17,Cook County,31,50300,2,"Block Group 2, Census Tract 503, Cook County, Illinois",679,668,0,0,6,0,0,480,0,104,12,235,28,35,14,101172,53866,479,420,386,59
17003100503003,2006-2010,Illinois,17,Cook County,31,50300,3,"Block Group 3, Census Tract 503, Cook County, Illinois",840,788,0,22,0,0,13,684,0,119,58,205,126,34,0,83600,45047,609,591,449,18
17003100505001,2006-2010,Illinois,17,Cook County,31,50500,1,"Block Group 1, Census Tract 505, Cook County, Illinois",1175,892,0,0,57,0,0,592,10,34,11,258,186,0,73,86745,37225,729,676,515,53
17003100505002,2006-2010,Illinois,17,Cook County,31,50500,2,"Block Group 2, Census Tract 505, Cook County, Illinois",1527,1504,0,0,0,0,0,1248,35,305,9,449,101,97,27,68750,45716,1106,1012,678,94
17003100505003,2006-2010,Illinois,17,Cook County,31,50500,3,"Block Group 3, Census Tract 505, Cook County, Illinois",767,767,0,0,0,0,0,552,0,63,16,292,71,46,10,111538,72039,558,504,414,54
17003100505004,2006-2010,Illinois,17,Cook County,31,50500,4,"Block Group 4, Census Tract 505, Cook County, Illinois",1217,1133,12,0,35,0,0,859,35,40,48,410,136,69,8,103125,45840,963,808,673,155
17003100505005,2006-2010,Illinois,17,Cook County,31,50500,5,"Block Group 5, Census Tract 505, Cook County, Illinois",556,458,0,0,10,0,43,399,0,49,10,114,75,87,0,46250,54485,417,369,329,48
17003100506001,2006-2010,Illinois,17,Cook County,31,50600,1,"Block Group 1, Census Tract 506, Cook County, Illinois",1023,1012,11,0,0,0,0,833,25,94,65,374,122,11,0,66250,41757,853,684,470,169
17003100506002,2006-2010,Illinois,17,Cook County,31,50600,2,"Block Group 2, Census Tract 506, Cook County, Illinois",903,754,0,0,84,0,11,774,0,51,61,497,85,41,0,98125,47020,714,673,573,41
17003100507001,2006-2010,Illinois,17,Cook County,31,50700,1,"Block Group 1, Census Tract 507, Cook County, Illinois",1739,1488,97,0,0,0,108,1304,8,208,18,540,183,90,47,84042,52588,1322,1167,1044,155
17003100508001,2006-2010,Illinois,17,Cook County,31,50800,1,"Block Group 1, Census Tract 508, Cook County, Illinois",1413,1214,0,7,63,0,99,1004,0,74,6,383,232,116,8,101607,70640,1077,938,768,139
17003100509001,2006-2010,Illinois,17,Cook County,31,50900,1,"Block Group 1, Census Tract 509, Cook County, Illinois",1470,1307,13,14,94,0,42,1106,10,82,11,539,234,72,88,82000,61463,1098,912,838,186
17003100510001,2006-2010,Illinois,17,Cook County,31,51000,1,"Block Group 1, Census Tract 510, Cook County, Illinois",1382,1043,0,0,183,0,138,1117,68,101,43,565,135,45,0,86333,58476,1108,1033,838,75
17003100511001,2006-2010,Illinois,17,Cook County,31,51100,1,"Block Group 1, Census Tract 511, Cook County, Illinois",1687,1429,135,0,38,0,40,1078,0,171,7,485,215,102,26,77770,57533,1311,1186,967,125
17003100512001,2006-2010,Illinois,17,Cook County,31,51200,1,"Block Group 1, Census Tract 512, Cook County, Illinois",886,769,17,0,88,0,12,609,0,48,8,365,48,54,0,74336,58882,647,581,414,66
17003100512002,2006-2010,Illinois,17,Cook County,31,51200,2,"Block Group 2, Census Tract 512, Cook County, Illinois",984,956,9,0,0,0,19,818,29,111,0,222,127,50,55,111089,54884,872,681,566,191
17003100513001,2006-2010,Illinois,17,Cook County,31,51300,1,"Block Group 1, Census Tract 513, Cook County, Illinois",1434,1379,0,0,8,0,21,1028,8,198,17,371,142,121,17,109583,59827,1071,924,827,147
17003100513002,2006-2010,Illinois,17,Cook County,31,51300,2,"Block Group 2, Census Tract 513, Cook County, Illinois",1490,1367,0,0,109,0,14,1184,0,40,29,572,268,87,29,138359,64408,1244,1193,1046,51
17003100514001,2006-2010,Illinois,17,Cook County,31,51400,1,"Block Group 1, Census Tract 514, Cook County, Illinois",1321,1154,0,0,77,0,90,1005,0,141,40,497,116,72,10,100407,61744,1023,949,820,74
17003100514002,2006-2010,Illinois,17,Cook County,31,51400,2,"Block Group 2, Census Tract 514, Cook County, Illinois",1144,558,442,0,32,0,43,748,11,144,61,207,67,29,0,66989,34828,841,663,483,178
17003100601001,2006-2010,Illinois,17,Cook County,31,60100,1,"Block Group 1, Census Tract 601, Cook County, Illinois",842,721,11,0,21,0,55,688,0,21,29,290,106,105,0,78650,60046,712,652,586,60
17003100601002,2006-2010,Illinois,17,Cook County,31,60100,2,"Block Group 2, Census Tract 601, Cook County, Illinois",989,933,25,0,31,0,0,781,12,12,10,390,116,103,14,94970,64043,768,730,682,38
17003100601003,2006-2010,Illinois,17,Cook County,31,60100,3,"Block Group 3, Census Tract 601, Cook County, Illinois",1063,978,48,0,11,0,13,692,0,50,52,313,96,26,0,72604,41516,733,632,577,101
17003100602001,2006-2010,Illinois,17,Cook County,31,60200,1,"Block Group 1, Census Tract 602, Cook County, Illinois",1093,899,7,0,38,0,149,898,9,157,60,338,61,51,0,52381,41998,975,866,709,109
